# laser: Santec TSL-550 (HW-triggered continuous sweep)
# sweep: 1545.0000 -> 1555.0000 nm, speed 50.00 nm/s, power 1.000 mW
wavelength_nm,coredaq_ch1_W,coredaq_ch2_W,coredaq_ch3_W,coredaq_ch4_W
1546.0200,1.810000000e-09,9.190000000e-09,8.450000000e-09,-1.200000000e-10
1546.0210,1.780000000e-09,9.290000000e-09,8.380000000e-09,-1.200000000e-10
1546.0220,1.780000000e-09,9.390000000e-09,8.250000000e-09,-1.300000000e-10
1546.0230,1.700000000e-09,9.440000000e-09,8.080000000e-09,-1.200000000e-10
1546.0240,1.670000000e-09,9.490000000e-09,7.950000000e-09,-1.000000000e-10
1546.0250,1.640000000e-09,9.610000000e-09,7.850000000e-09,-1.200000000e-10
1546.0260,1.600000000e-09,9.690000000e-09,7.720000000e-09,-7.000000000e-11
1546.0270,1.550000000e-09,9.810000000e-09,7.600000000e-09,-7.000000000e-11
1546.0280,1.520000000e-09,9.940000000e-09,7.490000000e-09,-7.000000000e-11
1546.0290,1.460000000e-09,1.004000000e-08,7.400000000e-09,-4.000000000e-11
1546.0300,1.460000000e-09,1.018000000e-08,7.320000000e-09,0.000000000e+00
1546.0310,1.430000000e-09,1.036000000e-08,7.250000000e-09,7.000000000e-11
1546.0320,1.400000000e-09,1.048000000e-08,7.150000000e-09,4.000000000e-10
1546.0330,1.340000000e-09,1.063000000e-08,7.060000000e-09,6.400000000e-10
1546.0340,1.310000000e-09,1.074000000e-08,6.970000000e-09,6.500000000e-10
1546.0350,1.260000000e-09,1.088000000e-08,6.950000000e-09,6.400000000e-10
1546.0360,1.250000000e-09,1.101000000e-08,6.860000000e-09,6.100000000e-10
1546.0370,1.190000000e-09,1.113000000e-08,6.860000000e-09,5.600000000e-10
1546.0380,1.160000000e-09,1.126000000e-08,6.800000000e-09,5.100000000e-10
1546.0390,1.090000000e-09,1.133000000e-08,6.800000000e-09,4.900000000e-10
1546.0400,1.060000000e-09,1.143000000e-08,6.770000000e-09,4.600000000e-10
1546.0410,1.030000000e-09,1.146000000e-08,6.740000000e-09,4.000000000e-10
1546.0420,9.900000000e-10,1.153000000e-08,6.750000000e-09,3.900000000e-10
1546.0430,9.600000000e-10,1.156000000e-08,6.770000000e-09,3.400000000e-10
1546.0440,9.100000000e-10,1.158000000e-08,6.770000000e-09,3.100000000e-10
1546.0450,8.700000000e-10,1.156000000e-08,6.770000000e-09,2.800000000e-10
1546.0460,8.200000000e-10,1.154000000e-08,6.750000000e-09,2.700000000e-10
1546.0470,7.900000000e-10,1.146000000e-08,6.750000000e-09,2.200000000e-10
1546.0480,7.600000000e-10,1.141000000e-08,6.800000000e-09,1.800000000e-10
1546.0490,7.500000000e-10,1.138000000e-08,6.810000000e-09,1.800000000e-10
1546.0500,7.100000000e-10,1.128000000e-08,6.830000000e-09,1.500000000e-10
1546.0510,7.000000000e-10,1.114000000e-08,6.810000000e-09,1.200000000e-10
1546.0520,6.400000000e-10,1.099000000e-08,6.830000000e-09,9.000000000e-11
1546.0530,6.100000000e-10,1.086000000e-08,6.850000000e-09,4.000000000e-11
1546.0540,5.800000000e-10,1.069000000e-08,6.830000000e-09,3.000000000e-11
1546.0550,5.300000000e-10,1.054000000e-08,6.830000000e-09,1.000000000e-11
1546.0560,5.200000000e-10,1.033000000e-08,6.810000000e-09,-1.000000000e-11
1546.0570,4.600000000e-10,1.014000000e-08,6.810000000e-09,-7.000000000e-11
1546.0580,4.300000000e-10,9.930000000e-09,6.780000000e-09,-9.000000000e-11
1546.0590,3.500000000e-10,9.710000000e-09,6.740000000e-09,-1.200000000e-10
1546.0600,3.300000000e-10,9.490000000e-09,6.720000000e-09,-1.300000000e-10
1546.0610,3.200000000e-10,9.290000000e-09,6.690000000e-09,-1.200000000e-10
1546.0620,3.000000000e-10,9.090000000e-09,6.690000000e-09,-1.200000000e-10
1546.0630,2.700000000e-10,8.890000000e-09,6.650000000e-09,-1.500000000e-10
1546.0640,2.600000000e-10,8.710000000e-09,6.630000000e-09,-1.500000000e-10
1546.0650,2.300000000e-10,8.510000000e-09,6.550000000e-09,-1.500000000e-10
1546.0660,2.100000000e-10,8.310000000e-09,6.480000000e-09,-1.200000000e-10
1546.0670,1.500000000e-10,8.160000000e-09,6.430000000e-09,-1.300000000e-10
1546.0680,1.700000000e-10,7.990000000e-09,6.400000000e-09,-1.200000000e-10
1546.0690,1.500000000e-10,7.870000000e-09,6.320000000e-09,-1.300000000e-10
1546.0700,1.200000000e-10,7.740000000e-09,6.260000000e-09,-1.300000000e-10
1546.0710,1.100000000e-10,7.610000000e-09,6.180000000e-09,-1.300000000e-10
1546.0720,1.100000000e-10,7.490000000e-09,6.110000000e-09,-1.500000000e-10
1546.0730,8.000000000e-11,7.360000000e-09,6.000000000e-09,-1.200000000e-10
1546.0740,8.000000000e-11,7.290000000e-09,5.910000000e-09,-1.300000000e-10
1546.0750,3.000000000e-11,7.190000000e-09,5.810000000e-09,-1.300000000e-10
1546.0760,2.000000000e-11,7.160000000e-09,5.720000000e-09,-1.300000000e-10
1546.0770,-2.000000000e-11,7.090000000e-09,5.680000000e-09,-1.300000000e-10
1546.0780,2.000000000e-11,7.090000000e-09,5.600000000e-09,-1.500000000e-10
1546.0790,0.000000000e+00,7.090000000e-09,5.520000000e-09,-1.200000000e-10
1546.0800,-3.000000000e-11,7.070000000e-09,5.450000000e-09,-1.000000000e-10
1546.0810,-3.000000000e-11,7.060000000e-09,5.350000000e-09,-1.300000000e-10
1546.0820,-5.000000000e-11,7.070000000e-09,5.310000000e-09,-1.500000000e-10
1546.0830,-5.000000000e-11,7.120000000e-09,5.230000000e-09,-1.500000000e-10
1546.0840,-5.000000000e-11,7.090000000e-09,5.150000000e-09,-1.500000000e-10
1546.0850,-8.000000000e-11,7.120000000e-09,5.090000000e-09,-1.300000000e-10
1546.0860,-8.000000000e-11,7.170000000e-09,5.050000000e-09,-1.500000000e-10
1546.0870,-9.000000000e-11,7.190000000e-09,4.970000000e-09,-1.300000000e-10
1546.0880,-8.000000000e-11,7.220000000e-09,4.880000000e-09,-1.300000000e-10
1546.0890,-1.200000000e-10,7.190000000e-09,4.830000000e-09,-1.500000000e-10
1546.0900,-1.400000000e-10,7.240000000e-09,4.800000000e-09,-1.300000000e-10
1546.0910,-1.500000000e-10,7.220000000e-09,4.710000000e-09,-1.300000000e-10
1546.0920,-1.700000000e-10,7.240000000e-09,4.630000000e-09,-1.500000000e-10
1546.0930,-2.000000000e-10,7.260000000e-09,4.570000000e-09,-1.600000000e-10
1546.0940,-2.100000000e-10,7.260000000e-09,4.490000000e-09,-1.500000000e-10
1546.0950,-2.100000000e-10,7.240000000e-09,4.410000000e-09,-1.200000000e-10
1546.0960,-2.000000000e-10,7.210000000e-09,4.340000000e-09,-1.300000000e-10
1546.0970,-2.000000000e-10,7.240000000e-09,4.280000000e-09,-1.500000000e-10
1546.0980,-2.100000000e-10,7.170000000e-09,4.180000000e-09,-1.300000000e-10
1546.0990,-2.000000000e-10,7.140000000e-09,4.110000000e-09,-1.500000000e-10
1546.1000,-2.000000000e-10,7.060000000e-09,4.010000000e-09,-1.500000000e-10
1546.1010,-2.000000000e-10,6.990000000e-09,3.920000000e-09,-1.500000000e-10
1546.1020,-2.100000000e-10,6.920000000e-09,3.850000000e-09,-1.300000000e-10
1546.1030,-2.100000000e-10,6.840000000e-09,3.770000000e-09,-1.600000000e-10
1546.1040,-2.100000000e-10,6.740000000e-09,3.630000000e-09,-1.300000000e-10
1546.1050,-2.000000000e-10,6.670000000e-09,3.580000000e-09,-1.600000000e-10
1546.1060,-2.000000000e-10,6.510000000e-09,3.460000000e-09,-1.500000000e-10
1546.1070,-2.100000000e-10,6.390000000e-09,3.370000000e-09,-1.300000000e-10
1546.1080,-2.000000000e-10,6.270000000e-09,3.260000000e-09,-1.500000000e-10
1546.1090,-2.000000000e-10,6.160000000e-09,3.180000000e-09,-1.300000000e-10
1546.1100,-2.300000000e-10,6.010000000e-09,3.060000000e-09,-1.300000000e-10
1546.1110,-2.100000000e-10,5.870000000e-09,2.970000000e-09,-1.200000000e-10
1546.1120,-2.100000000e-10,5.760000000e-09,2.860000000e-09,-1.500000000e-10
1546.1130,-2.100000000e-10,5.620000000e-09,2.780000000e-09,-1.500000000e-10
1546.1140,-2.000000000e-10,5.490000000e-09,2.710000000e-09,-1.300000000e-10
1546.1150,-2.000000000e-10,5.390000000e-09,2.630000000e-09,-1.300000000e-10
1546.1160,-2.100000000e-10,5.210000000e-09,2.540000000e-09,-1.300000000e-10
1546.1170,-2.100000000e-10,5.060000000e-09,2.430000000e-09,-1.200000000e-10
1546.1180,-2.100000000e-10,4.900000000e-09,2.370000000e-09,-1.200000000e-10
1546.1190,-2.100000000e-10,4.800000000e-09,2.320000000e-09,-1.300000000e-10
1546.1200,-2.000000000e-10,4.690000000e-09,2.230000000e-09,-1.200000000e-10
1546.1210,-2.000000000e-10,4.550000000e-09,2.200000000e-09,-1.200000000e-10
1546.1220,-2.100000000e-10,4.420000000e-09,2.120000000e-09,-1.300000000e-10
1546.1230,-2.100000000e-10,4.290000000e-09,2.050000000e-09,-1.300000000e-10
1546.1240,-2.000000000e-10,4.220000000e-09,2.050000000e-09,-1.300000000e-10
1546.1250,-2.100000000e-10,4.100000000e-09,2.000000000e-09,-1.300000000e-10
1546.1260,-2.300000000e-10,4.020000000e-09,1.980000000e-09,-1.600000000e-10
1546.1270,-2.300000000e-10,3.920000000e-09,1.920000000e-09,-1.500000000e-10
1546.1280,-2.000000000e-10,3.870000000e-09,1.920000000e-09,-1.300000000e-10
1546.1290,-2.000000000e-10,3.820000000e-09,1.890000000e-09,-1.500000000e-10
1546.1300,-2.100000000e-10,3.750000000e-09,1.910000000e-09,-1.600000000e-10
1546.1310,-2.100000000e-10,3.720000000e-09,1.910000000e-09,-1.300000000e-10
1546.1320,-2.300000000e-10,3.720000000e-09,1.890000000e-09,-1.300000000e-10
1546.1330,-2.000000000e-10,3.650000000e-09,1.910000000e-09,-1.500000000e-10
1546.1340,-2.100000000e-10,3.650000000e-09,1.920000000e-09,-1.300000000e-10
1546.1350,-2.100000000e-10,3.650000000e-09,1.970000000e-09,-1.500000000e-10
1546.1360,-2.100000000e-10,3.650000000e-09,1.970000000e-09,-1.300000000e-10
1546.1370,-2.100000000e-10,3.640000000e-09,2.020000000e-09,-1.500000000e-10
1546.1380,-2.100000000e-10,3.690000000e-09,2.030000000e-09,-1.500000000e-10
1546.1390,-2.100000000e-10,3.700000000e-09,2.080000000e-09,-1.300000000e-10
1546.1400,-2.000000000e-10,3.720000000e-09,2.120000000e-09,-1.500000000e-10
1546.1410,-2.000000000e-10,3.770000000e-09,2.180000000e-09,-1.200000000e-10
1546.1420,-2.100000000e-10,3.820000000e-09,2.220000000e-09,-1.200000000e-10
1546.1430,-2.000000000e-10,3.870000000e-09,2.290000000e-09,-1.500000000e-10
1546.1440,-2.100000000e-10,3.900000000e-09,2.340000000e-09,-1.200000000e-10
1546.1450,-2.100000000e-10,3.900000000e-09,2.350000000e-09,-1.300000000e-10
1546.1460,-2.100000000e-10,3.940000000e-09,2.400000000e-09,-1.600000000e-10
1546.1470,-2.100000000e-10,3.950000000e-09,2.450000000e-09,-1.300000000e-10
1546.1480,-2.000000000e-10,4.000000000e-09,2.490000000e-09,-1.500000000e-10
1546.1490,-2.000000000e-10,3.990000000e-09,2.490000000e-09,-1.500000000e-10
1546.1500,-2.100000000e-10,4.000000000e-09,2.510000000e-09,-1.300000000e-10
1546.1510,-2.000000000e-10,3.940000000e-09,2.490000000e-09,-1.200000000e-10
1546.1520,-2.100000000e-10,3.900000000e-09,2.490000000e-09,-1.300000000e-10
1546.1530,-2.000000000e-10,3.890000000e-09,2.490000000e-09,-1.300000000e-10
1546.1540,-2.000000000e-10,3.850000000e-09,2.510000000e-09,-1.300000000e-10
1546.1550,-2.000000000e-10,3.840000000e-09,2.460000000e-09,-1.300000000e-10
1546.1560,-2.300000000e-10,3.750000000e-09,2.420000000e-09,-1.600000000e-10
1546.1570,-2.300000000e-10,3.670000000e-09,2.370000000e-09,-1.500000000e-10
1546.1580,-2.300000000e-10,3.600000000e-09,2.280000000e-09,-1.500000000e-10
1546.1590,-2.100000000e-10,3.540000000e-09,2.200000000e-09,-1.300000000e-10
1546.1600,-2.000000000e-10,3.450000000e-09,2.120000000e-09,-1.300000000e-10
1546.1610,-2.100000000e-10,3.370000000e-09,2.050000000e-09,-1.300000000e-10
1546.1620,-2.000000000e-10,3.240000000e-09,1.920000000e-09,-1.200000000e-10
1546.1630,-2.100000000e-10,3.150000000e-09,1.850000000e-09,-1.300000000e-10
1546.1640,-2.100000000e-10,3.070000000e-09,1.780000000e-09,-1.300000000e-10
1546.1650,-2.100000000e-10,2.950000000e-09,1.680000000e-09,-1.200000000e-10
1546.1660,-2.000000000e-10,2.840000000e-09,1.580000000e-09,-1.300000000e-10
1546.1670,-2.000000000e-10,2.740000000e-09,1.510000000e-09,-1.600000000e-10
1546.1680,-2.100000000e-10,2.690000000e-09,1.420000000e-09,-1.300000000e-10
1546.1690,-2.100000000e-10,2.570000000e-09,1.310000000e-09,-1.200000000e-10
1546.1700,-2.100000000e-10,2.450000000e-09,1.220000000e-09,-1.300000000e-10
1546.1710,-2.100000000e-10,2.390000000e-09,1.120000000e-09,-1.300000000e-10
1546.1720,-2.100000000e-10,2.300000000e-09,1.050000000e-09,-1.300000000e-10
1546.1730,-2.000000000e-10,2.200000000e-09,9.700000000e-10,-1.300000000e-10
1546.1740,-2.000000000e-10,2.140000000e-09,9.100000000e-10,-1.200000000e-10
1546.1750,-2.000000000e-10,2.050000000e-09,8.200000000e-10,-1.500000000e-10
1546.1760,-2.000000000e-10,2.000000000e-09,7.700000000e-10,-1.200000000e-10
1546.1770,-2.100000000e-10,1.900000000e-09,7.200000000e-10,-1.500000000e-10
1546.1780,-2.100000000e-10,1.820000000e-09,6.500000000e-10,-1.200000000e-10
1546.1790,-2.000000000e-10,1.800000000e-09,6.000000000e-10,-1.300000000e-10
1546.1800,-2.000000000e-10,1.750000000e-09,5.700000000e-10,-1.300000000e-10
1546.1810,-2.000000000e-10,1.700000000e-09,5.100000000e-10,-1.300000000e-10
1546.1820,-2.100000000e-10,1.670000000e-09,4.900000000e-10,-1.300000000e-10
1546.1830,-2.000000000e-10,1.580000000e-09,4.500000000e-10,-1.200000000e-10
1546.1840,-1.800000000e-10,1.580000000e-09,4.200000000e-10,-1.200000000e-10
1546.1850,-1.800000000e-10,1.570000000e-09,3.800000000e-10,-1.300000000e-10
1546.1860,-1.200000000e-10,1.530000000e-09,3.700000000e-10,-1.300000000e-10
1546.1870,-8.000000000e-11,1.500000000e-09,3.400000000e-10,-1.300000000e-10
1546.1880,3.000000000e-10,1.480000000e-09,3.400000000e-10,-1.200000000e-10
1546.1890,9.600000000e-10,1.470000000e-09,3.200000000e-10,-1.500000000e-10
1546.1900,1.140000000e-09,1.450000000e-09,2.800000000e-10,-1.300000000e-10
1546.1910,1.190000000e-09,1.480000000e-09,2.800000000e-10,-1.200000000e-10
1546.1920,1.260000000e-09,1.470000000e-09,3.100000000e-10,-1.200000000e-10
1546.1930,1.280000000e-09,1.420000000e-09,2.800000000e-10,-1.000000000e-10
1546.1940,1.340000000e-09,1.430000000e-09,2.500000000e-10,-1.000000000e-10
1546.1950,1.400000000e-09,1.430000000e-09,2.500000000e-10,-9.000000000e-11
1546.1960,1.480000000e-09,1.430000000e-09,2.600000000e-10,-6.000000000e-11
1546.1970,1.540000000e-09,1.430000000e-09,2.300000000e-10,-1.000000000e-11
1546.1980,1.610000000e-09,1.450000000e-09,2.500000000e-10,9.000000000e-11
1546.1990,1.660000000e-09,1.470000000e-09,2.600000000e-10,6.800000000e-10
1546.2000,1.720000000e-09,1.430000000e-09,2.900000000e-10,9.800000000e-10
1546.2010,1.760000000e-09,1.430000000e-09,2.800000000e-10,9.800000000e-10
1546.2020,1.840000000e-09,1.430000000e-09,2.500000000e-10,1.000000000e-09
1546.2030,1.900000000e-09,1.470000000e-09,2.600000000e-10,1.030000000e-09
1546.2040,1.950000000e-09,1.450000000e-09,2.600000000e-10,1.040000000e-09
1546.2050,2.050000000e-09,1.430000000e-09,2.600000000e-10,1.080000000e-09
1546.2060,2.100000000e-09,1.430000000e-09,2.600000000e-10,1.100000000e-09
1546.2070,2.140000000e-09,1.420000000e-09,2.600000000e-10,1.110000000e-09
1546.2080,2.190000000e-09,1.380000000e-09,2.300000000e-10,1.160000000e-09
1546.2090,2.270000000e-09,1.380000000e-09,2.300000000e-10,1.190000000e-09
1546.2100,2.360000000e-09,1.380000000e-09,2.300000000e-10,1.200000000e-09
1546.2110,2.400000000e-09,1.330000000e-09,2.500000000e-10,1.250000000e-09
1546.2120,2.460000000e-09,1.300000000e-09,2.200000000e-10,1.250000000e-09
1546.2130,2.540000000e-09,1.270000000e-09,2.200000000e-10,1.260000000e-09
1546.2140,2.600000000e-09,1.250000000e-09,1.800000000e-10,1.310000000e-09
1546.2150,2.690000000e-09,1.200000000e-09,1.800000000e-10,1.320000000e-09
1546.2160,2.780000000e-09,1.180000000e-09,1.700000000e-10,1.370000000e-09
1546.2170,2.860000000e-09,1.150000000e-09,1.700000000e-10,1.410000000e-09
1546.2180,2.870000000e-09,1.080000000e-09,1.400000000e-10,1.410000000e-09
1546.2190,2.950000000e-09,1.030000000e-09,1.200000000e-10,1.430000000e-09
1546.2200,3.030000000e-09,9.800000000e-10,1.100000000e-10,1.460000000e-09
1546.2210,3.120000000e-09,9.300000000e-10,1.100000000e-10,1.470000000e-09
1546.2220,3.190000000e-09,8.800000000e-10,8.000000000e-11,1.500000000e-09
1546.2230,3.300000000e-09,8.200000000e-10,5.000000000e-11,1.530000000e-09
1546.2240,3.390000000e-09,7.700000000e-10,5.000000000e-11,1.530000000e-09
1546.2250,3.480000000e-09,7.200000000e-10,5.000000000e-11,1.550000000e-09
1546.2260,3.570000000e-09,6.700000000e-10,-3.000000000e-11,1.550000000e-09
1546.2270,3.680000000e-09,6.300000000e-10,-2.000000000e-11,1.580000000e-09
1546.2280,3.790000000e-09,5.700000000e-10,-5.000000000e-11,1.590000000e-09
1546.2290,3.890000000e-09,4.800000000e-10,-8.000000000e-11,1.560000000e-09
1546.2300,4.000000000e-09,4.300000000e-10,-1.100000000e-10,1.560000000e-09
1546.2310,4.140000000e-09,4.000000000e-10,-9.000000000e-11,1.560000000e-09
1546.2320,4.260000000e-09,3.300000000e-10,-1.100000000e-10,1.560000000e-09
1546.2330,4.400000000e-09,3.000000000e-10,-8.000000000e-11,1.530000000e-09
1546.2340,4.530000000e-09,2.800000000e-10,-9.000000000e-11,1.500000000e-09
1546.2350,4.650000000e-09,2.300000000e-10,-1.100000000e-10,1.490000000e-09
1546.2360,4.810000000e-09,2.000000000e-10,-1.100000000e-10,1.470000000e-09
1546.2370,4.940000000e-09,1.500000000e-10,-1.100000000e-10,1.460000000e-09
1546.2380,5.110000000e-09,1.500000000e-10,-9.000000000e-11,1.440000000e-09
1546.2390,5.260000000e-09,1.300000000e-10,-1.200000000e-10,1.410000000e-09
1546.2400,5.350000000e-09,1.200000000e-10,-9.000000000e-11,1.380000000e-09
1546.2410,5.490000000e-09,7.000000000e-11,-9.000000000e-11,1.370000000e-09
1546.2420,5.630000000e-09,7.000000000e-11,-9.000000000e-11,1.350000000e-09
1546.2430,5.760000000e-09,3.000000000e-11,-1.100000000e-10,1.340000000e-09
1546.2440,5.820000000e-09,2.000000000e-11,-1.200000000e-10,1.310000000e-09
1546.2450,5.900000000e-09,0.000000000e+00,-1.100000000e-10,1.310000000e-09
1546.2460,5.990000000e-09,-2.000000000e-11,-9.000000000e-11,1.280000000e-09
1546.2470,6.040000000e-09,-3.000000000e-11,-1.100000000e-10,1.290000000e-09
1546.2480,6.070000000e-09,-5.000000000e-11,-8.000000000e-11,1.320000000e-09
1546.2490,6.080000000e-09,-5.000000000e-11,-9.000000000e-11,1.340000000e-09
1546.2500,6.110000000e-09,-7.000000000e-11,-1.100000000e-10,1.320000000e-09
1546.2510,6.130000000e-09,-8.000000000e-11,-9.000000000e-11,1.400000000e-09
1546.2520,6.130000000e-09,-1.000000000e-10,-1.200000000e-10,1.440000000e-09
1546.2530,6.080000000e-09,-1.200000000e-10,-1.100000000e-10,1.520000000e-09
1546.2540,6.020000000e-09,-1.200000000e-10,-1.100000000e-10,1.560000000e-09
1546.2550,5.930000000e-09,-1.200000000e-10,-1.100000000e-10,1.600000000e-09
1546.2560,5.920000000e-09,-1.700000000e-10,-1.100000000e-10,1.680000000e-09
1546.2570,5.840000000e-09,-1.700000000e-10,-1.100000000e-10,1.740000000e-09
1546.2580,5.760000000e-09,-1.700000000e-10,-8.000000000e-11,1.840000000e-09
1546.2590,5.640000000e-09,-2.000000000e-10,-8.000000000e-11,1.900000000e-09
1546.2600,5.600000000e-09,-2.000000000e-10,-9.000000000e-11,1.960000000e-09
1546.2610,5.470000000e-09,-1.700000000e-10,-9.000000000e-11,2.040000000e-09
1546.2620,5.370000000e-09,-1.800000000e-10,-9.000000000e-11,2.140000000e-09
1546.2630,5.290000000e-09,-1.800000000e-10,-1.100000000e-10,2.210000000e-09
1546.2640,5.220000000e-09,-2.000000000e-10,-9.000000000e-11,2.290000000e-09
1546.2650,5.140000000e-09,-1.800000000e-10,-8.000000000e-11,2.380000000e-09
1546.2660,5.080000000e-09,-1.800000000e-10,-1.100000000e-10,2.500000000e-09
1546.2670,4.970000000e-09,-1.700000000e-10,-1.200000000e-10,2.540000000e-09
1546.2680,4.850000000e-09,-1.500000000e-10,-1.100000000e-10,2.600000000e-09
1546.2690,4.760000000e-09,-1.300000000e-10,-1.100000000e-10,2.670000000e-09
1546.2700,4.700000000e-09,-1.500000000e-10,-9.000000000e-11,2.750000000e-09
1546.2710,4.640000000e-09,-8.000000000e-11,-9.000000000e-11,2.820000000e-09
1546.2720,4.550000000e-09,-3.000000000e-11,-9.000000000e-11,2.900000000e-09
1546.2730,4.470000000e-09,-2.000000000e-11,-1.100000000e-10,2.990000000e-09
1546.2740,4.440000000e-09,1.200000000e-10,-1.100000000e-10,3.030000000e-09
1546.2750,4.380000000e-09,2.700000000e-10,-1.100000000e-10,3.110000000e-09
1546.2760,4.320000000e-09,3.200000000e-10,-1.100000000e-10,3.170000000e-09
1546.2770,4.270000000e-09,2.500000000e-10,-9.000000000e-11,3.240000000e-09
1546.2780,4.230000000e-09,2.200000000e-10,-1.100000000e-10,3.300000000e-09
1546.2790,4.210000000e-09,2.200000000e-10,-1.100000000e-10,3.340000000e-09
1546.2800,4.170000000e-09,1.500000000e-10,-1.100000000e-10,3.400000000e-09
1546.2810,4.170000000e-09,1.000000000e-10,-1.100000000e-10,3.460000000e-09
1546.2820,4.150000000e-09,1.000000000e-10,-9.000000000e-11,3.540000000e-09
1546.2830,4.140000000e-09,7.000000000e-11,-1.100000000e-10,3.550000000e-09
1546.2840,4.140000000e-09,5.000000000e-11,-1.100000000e-10,3.580000000e-09
1546.2850,4.150000000e-09,5.000000000e-11,-1.200000000e-10,3.630000000e-09
1546.2860,4.200000000e-09,-2.000000000e-11,-1.100000000e-10,3.670000000e-09
1546.2870,4.180000000e-09,-5.000000000e-11,-1.100000000e-10,3.660000000e-09
1546.2880,4.200000000e-09,-3.000000000e-11,-9.000000000e-11,3.670000000e-09
1546.2890,4.260000000e-09,-7.000000000e-11,-1.100000000e-10,3.730000000e-09
1546.2900,4.320000000e-09,-8.000000000e-11,-1.100000000e-10,3.730000000e-09
1546.2910,4.360000000e-09,-8.000000000e-11,-9.000000000e-11,3.760000000e-09
1546.2920,4.460000000e-09,-1.200000000e-10,-1.100000000e-10,3.730000000e-09
1546.2930,4.520000000e-09,-1.500000000e-10,-9.000000000e-11,3.700000000e-09
1546.2940,4.560000000e-09,-1.700000000e-10,-8.000000000e-11,3.640000000e-09
1546.2950,4.640000000e-09,-1.800000000e-10,-1.100000000e-10,3.600000000e-09
1546.2960,4.760000000e-09,-2.000000000e-10,-1.100000000e-10,3.550000000e-09
1546.2970,4.900000000e-09,-2.300000000e-10,-1.100000000e-10,3.520000000e-09
1546.2980,5.020000000e-09,-2.200000000e-10,-9.000000000e-11,3.420000000e-09
1546.2990,5.170000000e-09,-2.300000000e-10,-1.200000000e-10,3.360000000e-09
1546.3000,5.310000000e-09,-2.000000000e-10,-9.000000000e-11,3.270000000e-09
1546.3010,5.440000000e-09,-2.300000000e-10,-1.100000000e-10,3.170000000e-09
1546.3020,5.610000000e-09,-2.000000000e-10,-1.200000000e-10,3.080000000e-09
1546.3030,5.790000000e-09,-2.300000000e-10,-1.200000000e-10,2.990000000e-09
1546.3040,5.960000000e-09,-2.200000000e-10,-1.100000000e-10,2.880000000e-09
1546.3050,6.140000000e-09,-2.200000000e-10,-1.100000000e-10,2.760000000e-09
1546.3060,6.300000000e-09,-2.200000000e-10,-1.100000000e-10,2.650000000e-09
1546.3070,6.480000000e-09,-2.300000000e-10,-1.100000000e-10,2.530000000e-09
1546.3080,6.650000000e-09,-2.200000000e-10,-1.200000000e-10,2.410000000e-09
1546.3090,6.810000000e-09,-2.200000000e-10,-1.200000000e-10,2.270000000e-09
1546.3100,6.980000000e-09,-2.000000000e-10,-9.000000000e-11,2.150000000e-09
1546.3110,7.180000000e-09,-2.000000000e-10,-8.000000000e-11,2.050000000e-09
1546.3120,7.310000000e-09,-2.200000000e-10,-9.000000000e-11,1.980000000e-09
1546.3130,7.410000000e-09,-2.300000000e-10,-1.100000000e-10,1.840000000e-09
1546.3140,7.480000000e-09,-2.200000000e-10,-9.000000000e-11,1.750000000e-09
1546.3150,7.570000000e-09,-2.000000000e-10,-1.200000000e-10,1.660000000e-09
1546.3160,7.600000000e-09,-2.200000000e-10,-1.100000000e-10,1.590000000e-09
1546.3170,7.710000000e-09,-2.000000000e-10,-9.000000000e-11,1.580000000e-09
1546.3180,7.700000000e-09,-2.300000000e-10,-1.100000000e-10,1.520000000e-09
1546.3190,7.680000000e-09,-2.500000000e-10,-1.100000000e-10,1.490000000e-09
1546.3200,7.680000000e-09,-2.200000000e-10,-9.000000000e-11,1.440000000e-09
1546.3210,7.620000000e-09,-2.500000000e-10,-1.100000000e-10,1.460000000e-09
1546.3220,7.570000000e-09,-2.300000000e-10,-1.200000000e-10,1.470000000e-09
1546.3230,7.540000000e-09,-2.200000000e-10,-1.200000000e-10,1.530000000e-09
1546.3240,7.470000000e-09,-2.500000000e-10,-9.000000000e-11,1.560000000e-09
1546.3250,7.390000000e-09,-2.200000000e-10,-9.000000000e-11,1.620000000e-09
1546.3260,7.310000000e-09,-2.300000000e-10,-9.000000000e-11,1.690000000e-09
1546.3270,7.250000000e-09,-2.000000000e-10,-1.100000000e-10,1.780000000e-09
1546.3280,7.130000000e-09,-2.500000000e-10,-1.100000000e-10,1.870000000e-09
1546.3290,7.040000000e-09,-2.300000000e-10,-1.100000000e-10,2.020000000e-09
1546.3300,6.920000000e-09,-2.200000000e-10,-9.000000000e-11,2.150000000e-09
1546.3310,6.810000000e-09,-2.300000000e-10,-9.000000000e-11,2.290000000e-09
1546.3320,6.690000000e-09,-2.200000000e-10,-1.100000000e-10,2.410000000e-09
1546.3330,6.620000000e-09,-2.200000000e-10,-9.000000000e-11,2.590000000e-09
1546.3340,6.540000000e-09,-2.300000000e-10,-9.000000000e-11,2.750000000e-09
1546.3350,6.420000000e-09,-2.200000000e-10,-1.100000000e-10,2.910000000e-09
1546.3360,6.340000000e-09,-2.300000000e-10,-9.000000000e-11,3.120000000e-09
1546.3370,6.240000000e-09,-2.200000000e-10,-1.100000000e-10,3.330000000e-09
1546.3380,6.170000000e-09,-2.200000000e-10,-1.100000000e-10,3.520000000e-09
